name,sub_network,category,lock_family,jump_type,jump_desc,d,X,C_AB,R_obs,chosen_lock,prime_value,err_before,R_corr_eta,err_after_eta,R_corr_kappa,err_after_kappa
Nb2PdS5,band1,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,49.0909,7.15909,1.83562,rational,1.8,0.0194069,1.82803,0.015335,1.82803,0.015335
Nb2PdS5,band1,SC_Binary,mixed,intra,gap(Δ)→Debye,2,49.0909,7.15909,26.7434,rational,26.6667,0.00287104,26.6697,0.000114492,26.6697,0.000114492
Nb2PdS5,band1,SC_Binary,mixed,intra,Debye→electronic(E_F),1,49.0909,7.15909,223.494,integer,224,0.00226215,223.186,0.0036456,223.186,0.0036456
Nb2PdS5,band2,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,56.25,7.15909,1.83738,rational,1.8,0.0203453,1.82868,0.0156812,1.82868,0.0156812
Nb2PdS5,band2,SC_Binary,mixed,intra,gap(Δ)→Debye,2,56.25,7.15909,30.6142,rational,30.625,0.000352442,30.5175,0.00352247,30.5175,0.00352247
Nb2PdS5,band2,SC_Binary,mixed,intra,Debye→electronic(E_F),1,56.25,7.15909,223.494,integer,224,0.00226215,223.141,0.00384767,223.141,0.00384767
Nb2PdS5,band1-vs-band2,SC_Binary,rational,inter,gap(band1) / gap(band2),,,,1.14474,rational,1.14286,0.00164204,1.14474,0.00164204,1.14474,0.00164204
Nb2PdS5,band1-vs-band2,SC_Binary,rational,inter,Debye(band1) / Debye(band2),,,,1,rational,1,0,1,0,1,0
TaIr2B2,band1,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,60.7843,0,1.84307,rational,1.875,0.0173241,1.83363,0.0225599,1.83363,0.0225599
TaIr2B2,band1,SC_Binary,mixed,intra,gap(Δ)→Debye,2,60.7843,0,32.9799,rational,32.6667,0.00949823,32.8673,0.00610553,32.8673,0.00610553
TaIr2B2,band1,SC_Binary,mixed,intra,Debye→electronic(E_F),1,60.7843,0,179.683,integer,180,0.00176499,179.376,0.0034777,179.376,0.0034777
TaIr2B2,band2,SC_Binary,mixed,intra,thermal@Tc→gap(Δ),3,60.7843,0,1.84307,rational,1.875,0.0173241,1.83363,0.0225599,1.83363,0.0225599
TaIr2B2,band2,SC_Binary,mixed,intra,gap(Δ)→Debye,2,60.7843,0,32.9799,rational,32.6667,0.00949823,32.8673,0.00610553,32.8673,0.00610553
TaIr2B2,band2,SC_Binary,mixed,intra,Debye→electronic(E_F),1,60.7843,0,179.683,integer,180,0.00176499,179.376,0.0034777,179.376,0.0034777
TaIr2B2,band1-vs-band2,SC_Binary,rational,inter,gap(band1) / gap(band2),,,,1,rational,1,0,1,0,1,0
TaIr2B2,band1-vs-band2,SC_Binary,rational,inter,Debye(band1) / Debye(band2),,,,1,rational,1,0,1,0,1,0
V3Si,gap1,SC_Binary,integer,intra,thermal@Tc→gap(Δ),3,20.4678,0,1.22153,integer,1,0.181353,1.21942,0.179939,1.21942,0.179939
V3Si,gap1,SC_Binary,integer,intra,gap(Δ)→Debye,2,20.4678,0,16.7559,integer,16,0.0451139,16.7367,0.0440151,16.7367,0.0440151
V3Si,gap1,SC_Binary,integer,intra,Debye→electronic(E_F),1,20.4678,0,215.512,integer,216,0.00226215,215.389,0.0028385,215.389,0.0028385
V3Si,gap2,SC_Binary,integer,intra,thermal@Tc→gap(Δ),3,20.4678,0,0.475039,integer,1,1.10509,0.47422,1.10873,0.47422,1.10873
V3Si,gap2,SC_Binary,integer,intra,gap(Δ)→Debye,2,20.4678,0,43.0867,integer,42,0.0252205,43.0371,0.0240987,43.0371,0.0240987
V3Si,gap2,SC_Binary,integer,intra,Debye→electronic(E_F),1,20.4678,0,215.512,integer,216,0.00226215,215.389,0.0028385,215.389,0.0028385
V3Si,gap1-vs-gap2,SC_Binary,rational,inter,gap(gap1) / gap(gap2),,,,2.57143,rational,2.57143,1.72701e-16,2.57143,1.72701e-16,2.57143,1.72701e-16
V3Si,gap1-vs-gap2,SC_Binary,rational,inter,Debye(gap1) / Debye(gap2),,,,1,rational,1,0,1,0,1,0
